app_name,authority,releaseDate,developer,tabName 
WindLink,"1读取联系人
2拨打电话
3显示在其他应用上面
4修改或删除存储卡中的内容
5访问确切位置信息（使用 GPS 和网络进行定位）
6访问大致位置信息（使用网络进行定位）
7新建/修改/删除联系人
8录制音频
9相机
10读取存储卡中的内容
11读取通话状态和移动网络信息
12修改系统设置",2020/10/10,东风汽车集团股份有限公司乘用车公司,出行导航
智随导航版,"1读取通话状态和移动网络信息
2读取日历
3读取存储卡中的内容
4显示在其他应用上面
5新建/修改/删除日历
6修改或删除存储卡中的内容
7修改系统设置
8新建/修改/删除联系人
9访问确切位置信息（使用 GPS 和网络进行定位）
10访问大致位置信息（使用网络进行定位）",2020/4/14,上汽大众汽车有限公司,出行导航
导航犬,"1修改或删除存储卡中的内容
2访问确切位置信息（使用 GPS 和网络进行定位）
3访问大致位置信息（使用网络进行定位）
4应用使用情况
5录制音频
6相机
7读取存储卡中的内容
8修改系统设置
9读取通话状态和移动网络信息",2020/11/24,北京图为先科技有限公司,出行导航
智行地图导航,"1录制音频
2修改或删除存储卡中的内容
3访问确切位置信息（使用 GPS 和网络进行定位）
4访问大致位置信息（使用网络进行定位）
5相机
6读取存储卡中的内容
7读取通话状态和移动网络信息
8修改系统设置",2020/10/22,大连快码科技有限公司,出行导航
思锐,"1访问大致位置信息（使用网络进行定位）
2读取存储卡中的内容
3读取通话状态和移动网络信息
4修改系统设置
5访问确切位置信息（使用 GPS 和网络进行定位）
6录制音频
7显示在其他应用上面
8相机
9修改或删除存储卡中的内容",2020/7/17,重庆思锐科技发展有限公司,出行导航
搜狗导航,"1修改或删除存储卡中的内容
2查找设备上的帐号
3读取通话状态和移动网络信息
4修改系统设置
5读取存储卡中的内容
6访问大致位置信息（使用网络进行定位）
7访问确切位置信息（使用 GPS 和网络进行定位）
8相机
9录制音频",2020/4/10,北京搜狗网络技术有限公司,出行导航
SAICLink,"1访问大致位置信息（使用网络进行定位）
2访问确切位置信息（使用 GPS 和网络进行定位）
3录制音频
4显示在其他应用上面
5修改系统设置
6修改或删除存储卡中的内容
7读取通话状态和移动网络信息
8读取存储卡中的内容
9相机",2019/3/27,深圳市点嘀互联网络有限公司,出行导航
搜狗地图MINI版,"1拨打电话
2显示在其他应用上面
3修改或删除存储卡中的内容
4访问确切位置信息（使用 GPS 和网络进行定位）
5访问大致位置信息（使用网络进行定位）
6录制音频
7相机
8读取存储卡中的内容
9读取通话状态和移动网络信息
10修改系统设置",2018/9/26,False,出行导航
博云车联V2,"1读取通话状态和移动网络信息
2访问确切位置信息（使用 GPS 和网络进行定位）
3访问大致位置信息（使用网络进行定位）
4修改或删除存储卡中的内容
5拨打电话
6读取存储卡中的内容
7显示在其他应用上面
8修改系统设置",2020/3/8,深圳市博实结科技有限公司,出行导航
停简单,"1显示在其他应用上面
2修改或删除存储卡中的内容
3访问确切位置信息（使用 GPS 和网络进行定位）
4访问大致位置信息（使用网络进行定位）
5录制音频
6相机
7读取存储卡中的内容
8读取通话状态和移动网络信息",2020/10/12,北京停简单信息技术有限公司,出行导航
蜜蜂停车,"1读取联系人
2访问大致位置信息（使用网络进行定位）
3读取存储卡中的内容
4修改或删除存储卡中的内容
5读取通话状态和移动网络信息
6显示在其他应用上面
7修改系统设置
8相机
9访问确切位置信息（使用 GPS 和网络进行定位）",2020/5/14,深圳市前海亿车科技有限公司,出行导航
零距离,"1拨打电话
2显示在其他应用上面
3修改或删除存储卡中的内容
4访问确切位置信息（使用 GPS 和网络进行定位）
5访问大致位置信息（使用网络进行定位）
6新建/修改/删除联系人
7录制音频
8相机
9读取存储卡中的内容
10读取通话状态和移动网络信息
11修改系统设置",2020/10/15,深圳市速联星空科技有限公司,出行导航
叫了个车,"1读取联系人
2修改或删除存储卡中的内容
3访问确切位置信息（使用 GPS 和网络进行定位）
4访问大致位置信息（使用网络进行定位）
5新建/修改/删除联系人
6相机
7读取存储卡中的内容
8读取通话状态和移动网络信息
9修改系统设置",2020/12/8,江苏布点网络技术有限公司,出行导航
重庆交通,"1读取联系人
2查找设备上的帐号
3拨打电话
4修改或删除存储卡中的内容
5访问确切位置信息（使用 GPS 和网络进行定位）
6访问大致位置信息（使用网络进行定位）
7重新设置外拨电话的路径
8新建/修改/删除联系人
9接收短信
10录制音频
11相机
12读取存储卡中的内容
13读取通话状态和移动网络信息
14修改系统设置",2020/10/26,重庆市交通运行监测与应急调度中心,出行导航
随便走,"1修改或删除存储卡中的内容
2访问确切位置信息（使用 GPS 和网络进行定位）
3访问大致位置信息（使用网络进行定位）
4相机
5读取存储卡中的内容
6读取通话状态和移动网络信息",2020/10/14,深圳市感知网络有限公司,出行导航
GPS仪表盘,"1显示在其他应用上面
2修改或删除存储卡中的内容
3访问确切位置信息（使用 GPS 和网络进行定位）
4访问大致位置信息（使用网络进行定位）
5相机
6读取存储卡中的内容",2020/12/4,昆山市费罗多咖啡有限公司,出行导航
云杉智慧,"1读取联系人
2拨打电话
3查找设备上的帐号
4显示在其他应用上面
5修改或删除存储卡中的内容
6访问确切位置信息（使用 GPS 和网络进行定位）
7访问大致位置信息（使用网络进行定位）
8读取通话记录
9相机
10读取存储卡中的内容
11读取通话状态和移动网络信息
12修改系统设置",2020/10/15,云杉智慧新能源技术有限公司,出行导航
快路况,"1访问大致位置信息（使用网络进行定位）
2应用使用情况
3监听通知栏
4拨打电话
5查找设备上的帐号
6显示在其他应用上面
7访问身体传感器（如心率监测器）
8修改或删除存储卡中的内容
9访问确切位置信息（使用 GPS 和网络进行定位）
10接听来电
11读取存储卡中的内容
12修改系统设置
13读取通话状态和移动网络信息",2020/12/11,北京奇虎科技有限公司,出行导航
咚咚驾驶,"1读取联系人
2拨打电话
3查找设备上的帐号
4读取短信/彩信
5新建/修改/删除日历
6显示在其他应用上面
7读取日历
8修改或删除存储卡中的内容
9访问确切位置信息（使用 GPS 和网络进行定位）
10访问大致位置信息（使用网络进行定位）
11新建/修改/删除通话记录
12录制音频
13读取通话记录
14读取存储卡中的内容
15读取通话状态和移动网络信息
16修改系统设置",2020/10/19,上海融帜信息技术有限公司,出行导航
CFMOTO,"1访问确切位置信息（使用 GPS 和网络进行定位）
2相机
3访问大致位置信息（使用网络进行定位）
4修改或删除存储卡中的内容
5录制音频
6读取通话状态和移动网络信息
7拨打电话
8重新设置外拨电话的路径
9修改系统设置
10读取存储卡中的内容",2020/8/17,浙江春风动力股份有限公司,出行导航
船来了,"1读取通话状态和移动网络信息
2访问大致位置信息（使用网络进行定位）
3访问确切位置信息（使用 GPS 和网络进行定位）
4查找设备上的帐号
5读取存储卡中的内容
6修改或删除存储卡中的内容
7相机",2019/12/14,江苏物润船联网络股份有限公司,出行导航
黄石停车,"1显示在其他应用上面
2修改或删除存储卡中的内容
3访问确切位置信息（使用 GPS 和网络进行定位）
4访问大致位置信息（使用网络进行定位）
5录制音频
6相机
7读取存储卡中的内容
8读取通话状态和移动网络信息
9修改系统设置",2020/12/3,黄石市城发停车管理有限公司,出行导航
GPS手机导航,"1录制音频
2修改或删除存储卡中的内容
3访问确切位置信息（使用 GPS 和网络进行定位）
4访问大致位置信息（使用网络进行定位）
5读取存储卡中的内容
6读取通话状态和移动网络信息",2020/9/7,大连爱皮皮科技有限公司,出行导航
卡迈特导航,"1读取联系人
2拨打电话
3显示在其他应用上面
4修改或删除存储卡中的内容
5访问确切位置信息（使用 GPS 和网络进行定位）
6访问大致位置信息（使用网络进行定位）
7重新设置外拨电话的路径
8新建/修改/删除联系人
9录制音频
10读取通话记录
11相机
12读取存储卡中的内容
13读取通话状态和移动网络信息
14修改系统设置",2020/10/27,深圳市安骋科技有限公司,出行导航
共享停车,"1修改或删除存储卡中的内容
2修改系统设置
3查找设备上的帐号
4相机
5读取存储卡中的内容
6读取通话状态和移动网络信息
7访问确切位置信息（使用 GPS 和网络进行定位）
8显示在其他应用上面
9访问大致位置信息（使用网络进行定位）",2020/12/4,广州悦停网络科技有限公司,出行导航
